"","year","author","method","reportScore","methodsScore"
"99",2003,"Choi BoYoul","CCO",100,100
"100",2003,"Etienney I","CCO",100,100
"101",2003,"Flahault A","CCO",100,100
"102",2003,"Ki M","CCO",100,100
"103",2003,"Oh JK","CCO",100,100
"104",2003,"Park Taesung","CCO",100,100
"105",2003,"Viboud C","CCO",100,100
"106",2003,"Yi Sung Gon","CCO",100,100
"107",2003,"Andrews N","SCCS",0,100
"108",2003,"Farrington CP","SCCS",0,50
"109",2003,"Farrington CP","SCCS",0,100
"110",2003,"Harrison T","SCCS",0,100
"111",2003,"Hubbard R","SCCS",0,50
"112",2003,"Hubbard R","SCCS",0,100
"113",2003,"Miller E","SCCS",0,100
"114",2003,"Smeeth L","SCCS",0,50
"115",2003,"Smith C","SCCS",0,50
"116",2003,"Smith C","SCCS",0,100
"117",2003,"Tata LJ","SCCS",0,100
"118",2003,"Tattersfield A","SCCS",0,50
"119",2003,"Taylor B","SCCS",0,100
"120",2003,"Waight P","SCCS",0,100
"121",2003,"West J","SCCS",0,100
"122",2004,"Black SB","CCO",100,100
"123",2004,"Chen Robert T","CCO",100,100
"124",2004,"Davis RL","CCO",100,100
"125",2004,"France EK","CCO",100,100
"126",2004,"Glanz JM","CCO",100,100
"127",2004,"Jackson LA","CCO",100,100
"128",2004,"Ki M","CCO",100,100
"129",2004,"Marcy SM","CCO",100,100
"130",2004,"Mullooly JP","CCO",100,100
"131",2004,"Park Taesung","CCO",100,100
"132",2004,"Shinefield HR","CCO",100,100
"133",2004,"Xu Stan","CCO",100,100
"134",2004,"Yi Sung Gon","CCO",100,100
"135",2004,"Zangwill KM","CCO",100,100
"136",2004,"Bopp M","SCCS",0,100
"137",2004,"Chen Robert T","SCCS",0,100
"138",2004,"Farrington CP","SCCS",0,100
"139",2004,"Hall AJ","SCCS",0,100
"140",2004,"Hubbard R","SCCS",0,100
"141",2004,"Linder T","SCCS",0,100
"142",2004,"Mutsch M","SCCS",0,100
"143",2004,"Rhodes P","SCCS",0,100
"144",2004,"Smeeth L","SCCS",0,100
"145",2004,"Spyr C","SCCS",0,100
"146",2004,"Steffen R","SCCS",0,100
"147",2004,"Thomas SL","SCCS",0,100
"148",2004,"Vallance P","SCCS",0,100
"149",2004,"Zhou W","SCCS",0,100
"150",2005,"Bagnardi V","CCO+CTC",0,100
"151",2005,"Corrao G","CCO+CTC",100,100
"152",2005,"Faini S","CCO+CTC",100,100
"153",2005,"Leoni O","CCO+CTC",100,100
"154",2005,"Suissa S","CCO+CTC",100,100
"155",2005,"Zambon A","CCO+CTC",100,100
"156",2005,"Aberra FN","CCO",0,100
"157",2005,"Bilker WB","CCO",100,100
"158",2005,"Bonneh DY","CCO",100,100
"159",2005,"Brensinger CM","CCO",100,100
"160",2005,"Cohen AD","CCO",100,100
"161",2005,"Glasser DB","CCO",100,100
"162",2005,"Halevy S","CCO",100,100
"163",2005,"Lewis JD","CCO",100,100
"164",2005,"Lichtenstein GR","CCO",100,100
"165",2005,"Maclure M","CCO",100,100
"166",2005,"Mittleman MA","CCO",100,100
"167",2005,"Naggan L","CCO",100,100
"168",2005,"Reuveni H","CCO",100,100
"169",2005,"Vardy DA","CCO",100,100
"170",2005,"Ali M","SCCS",50,100
"171",2005,"Britton J","SCCS",0,100
"172",2005,"Britton J","SCCS",0,100
"173",2005,"Canh Gia D","SCCS",50,100
"174",2005,"Card T","SCCS",0,0
"175",2005,"Card T","SCCS",0,50
"176",2005,"Clemens JD","SCCS",50,100
"177",2005,"Farrington CP","SCCS",0,100
"178",2005,"Farrington CP","SCCS",0,100
"179",2005,"Farrington CP","SCCS",0,0
"180",2005,"Farrington CP","SCCS",0,50
"181",2005,"Fortun PJ","SCCS",0,0
"182",2005,"Godfrey C","SCCS",0,100
"183",2005,"Godfrey C","SCCS",0,100
"184",2005,"Hawkey CJ","SCCS",0,0
"185",2005,"Hubbard R","SCCS",0,100
"186",2005,"Hubbard R","SCCS",0,100
"187",2005,"Hubbard R","SCCS",0,0
"188",2005,"Hubbard R","SCCS",0,50
"189",2005,"Lewis S","SCCS",0,100
"190",2005,"Lewis S","SCCS",0,100
"191",2005,"Minh TT","SCCS",50,100
"192",2005,"Park JK","SCCS",50,100
"193",2005,"Smeeth L","SCCS",0,100
"194",2005,"Smeeth L","SCCS",0,100
"195",2005,"Smeeth L","SCCS",0,0
"196",2005,"Smeeth L","SCCS",0,50
"197",2005,"Smith C","SCCS",0,100
"198",2005,"Smith C","SCCS",0,100
"199",2005,"Smith C","SCCS",0,0
"200",2005,"Smith C","SCCS",0,50
"201",2005,"Tata LJ","SCCS",0,0
"202",2005,"Tata LJ","SCCS",0,50
"203",2005,"Thiem DV","SCCS",50,100
"204",2005,"Tho HL","SCCS",50,100
"205",2005,"Trach DD","SCCS",50,100
"206",2005,"von Seidlein L","SCCS",50,100
"207",2005,"West J","SCCS",0,100
"208",2005,"West J","SCCS",0,0
"209",2005,"West J","SCCS",0,50
"210",2005,"Whitaker HJ","SCCS",0,0
"211",2006,"Abildstrom SZ","CCO",0,100
"212",2006,"Belongia EA","CCO",100,100
"213",2006,"Biskupiak JE","CCO",100,100
"214",2006,"Black SB","CCO",100,100
"215",2006,"Brixner DI","CCO",100,100
"216",2006,"Buch P","CCO",100,100
"217",2006,"Chaisson CE","CCO",100,50
"218",2006,"Chen Robert T","CCO",100,100
"219",2006,"Davis RL","CCO",100,100
"220",2006,"France EK","CCO",100,100
"221",2006,"Friberg J","CCO",100,100
"222",2006,"Gislason GH","CCO",100,100
"223",2006,"Glanz JM","CCO",100,100
"224",2006,"Hambidge SJ","CCO",100,100
"225",2006,"Howard K","CCO",100,100
"226",2006,"Hunter DJ","CCO",100,50
"227",2006,"Jackson LA","CCO",100,100
"228",2006,"Jacobsen SJ","CCO",100,100
"229",2006,"Kober L","CCO",100,100
"230",2006,"Lewis EM","CCO",100,100
"231",2006,"Madsen M","CCO",100,100
"232",2006,"Marcy SM","CCO",100,100
"233",2006,"McClure D","CCO",100,100
"234",2006,"Mullooly JP","CCO",100,100
"235",2006,"Niu J","CCO",100,50
"236",2006,"Nordin JD","CCO",100,100
"237",2006,"Oderda GM","CCO",100,100
"238",2006,"Rasmussen JN","CCO",100,100
"239",2006,"Rasmussen S","CCO",100,100
"240",2006,"Schramm TK","CCO",100,100
"241",2006,"Shay DK","CCO",100,100
"242",2006,"Shinefield HR","CCO",100,100
"243",2006,"Torp-Pedersen C","CCO",100,100
"244",2006,"Woods R","CCO",100,50
"245",2006,"Xu Stan","CCO",100,100
"246",2006,"Yamasaki K","CCO",100,100
"247",2006,"York M","CCO",100,50
"248",2006,"Zangwill KM","CCO",100,100
"249",2006,"Zhang Yuqing","CCO",100,50
"250",2006,"Andrews N","SCCS",0,100
"251",2006,"Boyd JH","SCCS",0,100
"252",2006,"Cameron JC","SCCS",0,100
"253",2006,"Charlton J","SCCS",50,100
"254",2006,"Finlayson AR","SCCS",0,100
"255",2006,"Gulliford MC","SCCS",50,100
"256",2006,"Hughes RA","SCCS",50,100
"257",2006,"Juurlink DN","SCCS",50,100
"258",2006,"Kopp A","SCCS",50,100
"259",2006,"Kwong JC","SCCS",50,100
"260",2006,"Latinovic R","SCCS",50,100
"261",2006,"Manuel DG","SCCS",50,100
"262",2006,"McGee A","SCCS",50,100
"263",2006,"Miller E","SCCS",0,100
"264",2006,"Moineddin R","SCCS",50,100
"265",2006,"Stowe J","SCCS",0,100
"266",2006,"Stukel TA","SCCS",50,100
"267",2006,"Upshur RE","SCCS",50,100
"268",2006,"Walsh D","SCCS",0,100
"269",2006,"Wilson K","SCCS",50,100
"270",2006,"Wise L","SCCS",0,100
"271",2007,"Blanchette V","CCO",100,100
"272",2007,"Christensen J","CTC",100,100
"273",2007,"Czeizel AE","CTC",100,100
"274",2007,"Egberts TCG","CCO",100,100
"275",2007,"Finkelstein Y","CCO",100,100
"276",2007,"Garcia-Bournissen F","CCO",100,100
"277",2007,"Hallas J","CCO",100,100
"278",2007,"Handoko KB","CCO",100,100
"279",2007,"Hermens WAJJ","CCO",100,100
"280",2007,"Horvath-Puho E","CTC",100,100
"281",2007,"Juurlink DN","CCO",100,100
"282",2007,"Kirby M","CCO",100,100
"283",2007,"Kjaer D","CTC",100,100
"284",2007,"Koren G","CCO",100,100
"285",2007,"Lassen AT","CCO",100,100
"286",2007,"Nurmohamed L","CCO",100,100
"287",2007,"Obel N","CCO",100,100
"288",2007,"Olsen J","CTC",100,100
"289",2007,"Schechter T","CCO",100,100
"290",2007,"Sode J","CCO",100,100
"291",2007,"Sorensen HT","CTC",100,100
"292",2007,"Souverein PC","CCO",100,100
"293",2007,"Vestergaard M","CTC",100,100
"294",2007,"Zwart-van Rijkom JEF","CCO",100,100
"295",2007,"Andrews N","SCCS",0,100
"296",2007,"Andrews N","SCCS",0,100
"297",2007,"Andrews N","SCCS",0,100
"298",2007,"Andrews N","SCCS",0,100
"299",2007,"Bowley JS","SCCS",0,100
"300",2007,"Bryant NJ","SCCS",0,100
"301",2007,"Grant A","SCCS",0,100
"302",2007,"Hamidi-Manesh L","SCCS",0,100
"303",2007,"Miller E","SCCS",0,100
"304",2007,"Miller E","SCCS",0,100
"305",2007,"Miller E","SCCS",0,100
"306",2007,"Miller E","SCCS",0,100
"307",2007,"Ohrling A","SCCS",0,100
"308",2007,"Ross EM","SCCS",0,100
"309",2007,"Stowe J","SCCS",0,100
"310",2007,"Stowe J","SCCS",0,100
"311",2007,"Stowe J","SCCS",0,100
"312",2007,"Taylor B","SCCS",0,100
"313",2007,"Taylor B","SCCS",0,100
"314",2007,"Taylor B","SCCS",0,100
"315",2007,"Verity CM","SCCS",0,100
"316",2007,"Waight P","SCCS",0,100
"317",2007,"Ward KN","SCCS",0,100
"318",2008,"Agard C","CCO",0,100
"319",2008,"Alarcón GS","CCO",0,50
"320",2008,"Andersen M","CCO",0,100
"321",2008,"Azoulay L","CCO",100,100
"322",2008,"Berard A","CCO",100,100
"323",2008,"Berezné A","CCO",0,100
"324",2008,"Bilker WB","CCO",100,100
"325",2008,"Bjerrum L","CCO",100,100
"326",2008,"Blais L","CCO",100,100
"327",2008,"Brensinger CM","CCO",100,100
"328",2008,"Cabane J","CCO",100,100
"329",2008,"Chen Pau-Chung","CCO",100,100
"330",2008,"Coste J","CCO",100,50
"331",2008,"Curcin V","CCO",100,50
"332",2008,"Durán-Barragán S","CCO",100,50
"333",2008,"Frances C","CCO",100,100
"334",2008,"Gross WL","CCO",100,50
"335",2008,"Guillevin L","CCO",100,50
"336",2008,"Guillevin L","CCO",100,100
"337",2008,"Hallas J","CCO",100,100
"338",2008,"Han X","CCO",100,100
"339",2008,"Hauser T","CCO",100,50
"340",2008,"Hellmich B","CCO",100,50
"341",2008,"Hennessy S","CCO",100,100
"342",2008,"Kimmel SE","CCO",100,100
"343",2008,"Koren G","CCO",100,100
"344",2008,"Lee Chang-Hsing","CCO",100,100
"345",2008,"LeLorier J","CCO",100,100
"346",2008,"Mahr A","CCO",100,50
"347",2008,"Mahr A","CCO",100,100
"348",2008,"Majeed A","CCO",100,50
"349",2008,"McGwin Jr G","CCO",100,50
"350",2008,"McKeigue P","CCO",100,50
"351",2008,"Mehrenberger M","CCO",100,100
"352",2008,"Metzler C","CCO",100,50
"353",2008,"Molokhia M","CCO",100,50
"354",2008,"Mouthon L","CCO",100,100
"355",2008,"Noël LH","CCO",100,100
"356",2008,"Reveille JD","CCO",100,50
"357",2008,"Schelleman H","CCO",100,100
"358",2008,"Sommerstein R","CCO",100,50
"359",2008,"Stovring H","CCO",100,100
"360",2008,"Teixeira L","CCO",100,100
"361",2008,"Trolliet P","CCO",100,100
"362",2008,"Vila LM","CCO",100,50
"363",2008,"Wang Jung-Der","CCO",100,100
"364",2008,"Andrews N","SCCS",0,100
"365",2008,"Douglas I","SCCS",0,0
"366",2008,"Douglas I","SCCS",0,50
"367",2008,"Grosso A","SCCS",0,50
"368",2008,"Hingorani A","SCCS",0,50
"369",2008,"Kafatos G","SCCS",0,100
"370",2008,"MacAllister R","SCCS",0,50
"371",2008,"Miller E","SCCS",0,100
"372",2008,"Smeeth L","SCCS",0,0
"373",2008,"Smeeth L","SCCS",0,50
"374",2008,"Stowe J","SCCS",0,100
"375",2009,"Contiero P","CCO+CTC",100,100
"376",2009,"Corrao G","CCO+CTC",100,100
"377",2009,"Friz HP","CCO+CTC",100,100
"378",2009,"Zambon A","CCO+CTC",100,100
"379",2009,"Abildstrom SZ","CCO",0,100
"380",2009,"Abildstrom SZ","CCO",0,50
"381",2009,"Andersen SS","CCO",0,50
"382",2009,"Britton J","CCO",100,100
"383",2009,"Brotman RM","CCO",100,100
"384",2009,"Buch P","CCO",100,100
"385",2009,"Dall M","CCO",100,50
"386",2009,"Erbelding EJ","CCO",100,100
"387",2009,"Fogarty AW","CCO",100,100
"388",2009,"Folke F","CCO",100,100
"389",2009,"Folke F","CCO",100,50
"390",2009,"Fosbol EL","CCO",100,100
"391",2009,"Fosbol EL","CCO",100,50
"392",2009,"Gadsbøll N","CCO",100,100
"393",2009,"Gibson JE","CCO",100,100
"394",2009,"Gill SS","CTC",50,50
"395",2009,"Gindi RM","CCO",100,100
"396",2009,"Gislason GH","CCO",100,100
"397",2009,"Gislason GH","CCO",100,50
"398",2009,"Hallas J","CCO",100,50
"399",2009,"Hansen JM","CCO",100,50
"400",2009,"Hansen ML","CCO",100,100
"401",2009,"Hansen ML","CCO",100,50
"402",2009,"Hubbard R","CCO",100,100
"403",2009,"Juurlink DN","CTC",50,50
"404",2009,"Kober L","CCO",100,100
"405",2009,"Kober L","CCO",100,50
"406",2009,"Lassen AT","CCO",100,50
"407",2009,"Laupacis A","CTC",50,50
"408",2009,"Li P","CTC",50,50
"409",2009,"Madsen M","CCO",100,100
"410",2009,"Madsen M","CCO",100,50
"411",2009,"Mamdani M","CTC",50,50
"412",2009,"Park-Wyllie Ly","CTC",50,50
"413",2009,"Poulsen HE","CCO",100,100
"414",2009,"Rasmussen JN","CCO",100,100
"415",2009,"Rasmussen S","CCO",100,100
"416",2009,"Rifkin SB","CCO",100,100
"417",2009,"Schaffalitzky de Muckadell OB","CCO",100,50
"418",2009,"Schramm TK","CCO",100,100
"419",2009,"Schramm TK","CCO",100,50
"420",2009,"Smith C","CCO",100,100
"421",2009,"Smith MR","CCO",100,100
"422",2009,"Sorensen R","CCO",100,100
"423",2009,"Tata LJ","CCO",100,100
"424",2009,"Torp-Pedersen C","CCO",100,100
"425",2009,"Torp-Pedersen C","CCO",100,50
"426",2009,"Andrews N","SCCS",0,100
"427",2009,"Andrews N","SCCS",0,100
"428",2009,"Belongia EA","SCCS",0,100
"429",2009,"Donahue JG","SCCS",0,100
"430",2009,"Douglas I","SCCS",50,50
"431",2009,"Douglas I","SCCS",0,50
"432",2009,"Douglas I","SCCS",0,0
"433",2009,"Evans SJ","SCCS",50,50
"434",2009,"Glanz JM","SCCS",0,100
"435",2009,"Grosso A","SCCS",0,50
"436",2009,"Grosso A","SCCS",0,0
"437",2009,"Hingorani A","SCCS",0,50
"438",2009,"Hingorani A","SCCS",0,0
"439",2009,"Hubbard R","SCCS",0,0
"440",2009,"Juurlink DN","SCCS",50,100
"441",2009,"Kieke BA","SCCS",0,100
"442",2009,"Kopp A","SCCS",50,100
"443",2009,"Kwong JC","SCCS",50,100
"444",2009,"MacAllister R","SCCS",0,50
"445",2009,"MacAllister R","SCCS",0,0
"446",2009,"Miller E","SCCS",0,100
"447",2009,"Miller E","SCCS",0,100
"448",2009,"Naleway AL","SCCS",0,100
"449",2009,"Pocock S","SCCS",50,50
"450",2009,"Smeeth L","SCCS",50,50
"451",2009,"Smeeth L","SCCS",0,50
"452",2009,"Smeeth L","SCCS",0,0
"453",2009,"Stowe J","SCCS",0,100
"454",2009,"Stowe J","SCCS",0,100
"455",2009,"Stukel TA","SCCS",50,100
"456",2009,"Taylor B","SCCS",0,100
"457",2009,"Thoma J","SCCS",50,100
"458",2009,"Wise L","SCCS",0,100
"459",2009,"Zinman L","SCCS",50,100
"460",2010,"Abenhaim L","CCO",0,100
"461",2010,"Abildstrom SZ","CCO",0,50
"462",2010,"Amorim EL","CCO",100,100
"463",2010,"Andersen SS","CCO",0,100
"464",2010,"Autret-Leca E","CCO",0,100
"465",2010,"Avorn J","CCO",0,100
"466",2010,"Bilker WB","CCO",100,100
"467",2010,"Brensinger CM","CCO",100,100
"468",2010,"Cardoso FL","CCO",100,100
"469",2010,"Chang Chia-Hsuin","CCO",100,100
"470",2010,"Chen Pau-Chung","CCO",100,100
"471",2010,"Chen Shu-Ting","CCO",100,100
"472",2010,"Cleinman IB","CCO",100,100
"473",2010,"Contrand B","CCO",100,100
"474",2010,"David B","CCO",100,100
"475",2010,"Delorme B","CCO",100,100
"476",2010,"Egawa T","CCO",100,100
"477",2010,"Erdal J","CCO",100,50
"478",2010,"Ferraiuoli GI","CCO",100,100
"479",2010,"Figueiredo AM","CCO",100,100
"480",2010,"Folke F","CCO",100,100
"481",2010,"Fosbol EL","CCO",100,100
"482",2010,"Fosbol EL","CCO",100,50
"483",2010,"Freitas A","CCO",100,100
"484",2010,"Gadegbeku B","CCO",100,100
"485",2010,"Gagne JJ","CCO",100,100
"486",2010,"Giraudeau B","CCO",100,100
"487",2010,"Gislason GH","CCO",100,100
"488",2010,"Gislason GH","CCO",100,50
"489",2010,"Grimaldi-Bensouda L","CCO",100,100
"490",2010,"Hansen PR","CCO",100,50
"491",2010,"Hennessy S","CCO",100,100
"492",2010,"Hirakawa M","CCO",100,100
"493",2010,"Imakyure O","CCO",100,100
"494",2010,"Jacobsen SJ","CCO",100,100
"495",2010,"Jiang Y","CCO",100,100
"496",2010,"Jonville-Bera AP","CCO",100,100
"497",2010,"Kataoka Y","CCO",100,100
"498",2010,"Kober L","CCO",100,100
"499",2010,"Kuo Chuei-Wen","CCO",100,100
"500",2010,"Lagarde E","CCO",100,100
"501",2010,"Lai Mei-Shu","CCO",100,100
"502",2010,"Laumon B","CCO",100,100
"503",2010,"Lee Chang-Hsing","CCO",100,100
"504",2010,"Leufkens HG","CCO",100,100
"505",2010,"Magalhaes AC","CCO",100,100
"506",2010,"Martins IS","CCO",100,100
"507",2010,"Mascarenhas LA","CCO",100,100
"508",2010,"Matsumoto J","CCO",100,100
"509",2010,"Michaud L","CCO",100,100
"510",2010,"Moreira BM","CCO",100,100
"511",2010,"Mouterde O","CCO",100,100
"512",2010,"Nouer SA","CCO",100,100
"513",2010,"Olesen JB","CCO",100,50
"514",2010,"Oliveira S","CCO",100,100
"515",2010,"Orriols L","CCO",100,100
"516",2010,"Pellegrino FL","CCO",100,100
"517",2010,"Poulsen HE","CCO",100,100
"518",2010,"Poulsen HE","CCO",100,50
"519",2010,"Rasmussen JN","CCO",100,100
"520",2010,"Rasmussen S","CCO",100,100
"521",2010,"Salmi LR","CCO",100,100
"522",2010,"Santos Mda","CCO",100,100
"523",2010,"Schelleman H","CCO",100,100
"524",2010,"Schneeweiss S","CCO",100,100
"525",2010,"Schramm TK","CCO",100,100
"526",2010,"Schweizer RC","CCO",100,100
"527",2010,"Shau Wen-Yi","CCO",100,100
"528",2010,"Shrank WH","CCO",100,100
"529",2010,"Shuto H","CCO",100,100
"530",2010,"Sorensen R","CCO",100,100
"531",2010,"Souverein PC","CCO",100,100
"532",2010,"Torp-Pedersen C","CCO",100,100
"533",2010,"Tricotel A","CCO",100,100
"534",2010,"van Solinge WW","CCO",100,100
"535",2010,"Vasques MR","CCO",100,100
"536",2010,"Velthove KJ","CCO",100,100
"537",2010,"Wan F","CCO",100,100
"538",2010,"Wang Jung-Der","CCO",100,100
"539",2010,"Weeke P","CCO",100,50
"540",2010,"Yanagawa T","CCO",100,100
"541",2010,"Baggs JM","SCCS",50,100
"542",2010,"Broder KR","SCCS",50,100
"543",2010,"Dugdale S","SCCS",0,100
"544",2010,"Evans SJ","SCCS",0,100
"545",2010,"Gargiullo PM","SCCS",50,100
"546",2010,"Gilbert R","SCCS",0,100
"547",2010,"Gold M","SCCS",0,100
"548",2010,"Huang Wan-Ting","SCCS",50,100
"549",2010,"Iskander JK","SCCS",50,100
"550",2010,"Klein NP","SCCS",50,100
"551",2010,"McCaul KA","SCCS",0,100
"552",2010,"Nazareth I","SCCS",0,100
"553",2010,"Petersen I","SCCS",0,100
"554",2010,"Ridolfi A","SCCS",0,100
"555",2010,"Weintraub ES","SCCS",50,100
"556",2010,"Woodman RJ","SCCS",0,100
