"","year","author","method","reportScore","methodsScore"
"101",2003,"Flahault A","SCC",100,100
"102",2003,"Ki M","SCC",100,100
"103",2003,"Oh JK","SCC",100,100
"104",2003,"Park Taesung","SCC",100,100
"105",2003,"Viboud C","SCC",100,100
"106",2003,"Yi Sung Gon","SCC",100,100
"107",2003,"Andrews N","SCCS",0,100
"108",2003,"Farrington CP","SCCS",0,50
"109",2003,"Farrington CP","SCCS",0,100
"110",2003,"Harrison T","SCCS",0,100
"111",2003,"Hubbard R","SCCS",0,50
"112",2003,"Hubbard R","SCCS",0,100
"113",2003,"Miller E","SCCS",0,100
"114",2003,"Smeeth L","SCCS",0,50
"115",2003,"Smith C","SCCS",0,50
"116",2003,"Smith C","SCCS",0,100
"117",2003,"Tata LJ","SCCS",0,100
"118",2003,"Tattersfield A","SCCS",0,50
"119",2003,"Taylor B","SCCS",0,100
"120",2003,"Waight P","SCCS",0,100
"121",2003,"West J","SCCS",0,100
"122",2004,"Black SB","SCC",100,100
"123",2004,"Chen Robert T","SCC",100,100
"124",2004,"Davis RL","SCC",100,100
"125",2004,"France EK","SCC",100,100
"126",2004,"Glanz JM","SCC",100,100
"127",2004,"Jackson LA","SCC",100,100
"128",2004,"Ki M","SCC",100,100
"129",2004,"Marcy SM","SCC",100,100
"130",2004,"Mullooly JP","SCC",100,100
"131",2004,"Park Taesung","SCC",100,100
"132",2004,"Shinefield HR","SCC",100,100
"133",2004,"Xu Stan","SCC",100,100
"134",2004,"Yi Sung Gon","SCC",100,100
"135",2004,"Zangwill KM","SCC",100,100
"136",2004,"Bopp M","SCCS",0,100
"137",2004,"Chen Robert T","SCCS",0,100
"138",2004,"Farrington CP","SCCS",0,100
"139",2004,"Hall AJ","SCCS",0,100
"140",2004,"Hubbard R","SCCS",0,100
"141",2004,"Linder T","SCCS",0,100
"142",2004,"Mutsch M","SCCS",0,100
"143",2004,"Rhodes P","SCCS",0,100
"144",2004,"Smeeth L","SCCS",0,100
"145",2004,"Spyr C","SCCS",0,100
"146",2004,"Steffen R","SCCS",0,100
"147",2004,"Thomas SL","SCCS",0,100
"148",2004,"Vallance P","SCCS",0,100
"149",2004,"Zhou W","SCCS",0,100
"150",2005,"Bagnardi V","SCC",0,100
"151",2005,"Corrao G","SCC",100,100
"152",2005,"Faini S","SCC",100,100
"153",2005,"Leoni O","SCC",100,100
"154",2005,"Suissa S","SCC",100,100
"155",2005,"Zambon A","SCC",100,100
"156",2005,"Aberra FN","SCC",0,100
"157",2005,"Bilker WB","SCC",100,100
"158",2005,"Bonneh DY","SCC",100,100
"159",2005,"Brensinger CM","SCC",100,100
"160",2005,"Cohen AD","SCC",100,100
"161",2005,"Glasser DB","SCC",100,100
"162",2005,"Halevy S","SCC",100,100
"163",2005,"Lewis JD","SCC",100,100
"164",2005,"Lichtenstein GR","SCC",100,100
"165",2005,"Maclure M","SCC",100,100
"166",2005,"Mittleman MA","SCC",100,100
"167",2005,"Naggan L","SCC",100,100
"168",2005,"Reuveni H","SCC",100,100
"169",2005,"Vardy DA","SCC",100,100
"170",2005,"Ali M","SCCS",50,100
"171",2005,"Britton J","SCCS",0,100
"172",2005,"Britton J","SCCS",0,100
"173",2005,"Canh Gia D","SCCS",50,100
"174",2005,"Card T","SCCS",0,0
"175",2005,"Card T","SCCS",0,50
"176",2005,"Clemens JD","SCCS",50,100
"177",2005,"Farrington CP","SCCS",0,100
"178",2005,"Farrington CP","SCCS",0,100
"179",2005,"Farrington CP","SCCS",0,0
"180",2005,"Farrington CP","SCCS",0,50
"181",2005,"Fortun PJ","SCCS",0,0
"182",2005,"Godfrey C","SCCS",0,100
"183",2005,"Godfrey C","SCCS",0,100
"184",2005,"Hawkey CJ","SCCS",0,0
"185",2005,"Hubbard R","SCCS",0,100
"186",2005,"Hubbard R","SCCS",0,100
"187",2005,"Hubbard R","SCCS",0,0
"188",2005,"Hubbard R","SCCS",0,50
"189",2005,"Lewis S","SCCS",0,100
"190",2005,"Lewis S","SCCS",0,100
"191",2005,"Minh TT","SCCS",50,100
"192",2005,"Park JK","SCCS",50,100
"193",2005,"Smeeth L","SCCS",0,100
"194",2005,"Smeeth L","SCCS",0,100
"195",2005,"Smeeth L","SCCS",0,0
"196",2005,"Smeeth L","SCCS",0,50
"197",2005,"Smith C","SCCS",0,100
"198",2005,"Smith C","SCCS",0,100
"199",2005,"Smith C","SCCS",0,0
"200",2005,"Smith C","SCCS",0,50
"201",2005,"Tata LJ","SCCS",0,0
"202",2005,"Tata LJ","SCCS",0,50
"203",2005,"Thiem DV","SCCS",50,100
"204",2005,"Tho HL","SCCS",50,100
"205",2005,"Trach DD","SCCS",50,100
"206",2005,"von Seidlein L","SCCS",50,100
"207",2005,"West J","SCCS",0,100
"208",2005,"West J","SCCS",0,0
"209",2005,"West J","SCCS",0,50
"210",2005,"Whitaker HJ","SCCS",0,0
"211",2006,"Abildstrom SZ","SCC",0,100
"212",2006,"Belongia EA","SCC",100,100
"213",2006,"Biskupiak JE","SCC",100,100
"214",2006,"Black SB","SCC",100,100
"215",2006,"Brixner DI","SCC",100,100
"216",2006,"Buch P","SCC",100,100
"217",2006,"Chaisson CE","SCC",100,50
"218",2006,"Chen Robert T","SCC",100,100
"219",2006,"Davis RL","SCC",100,100
"220",2006,"France EK","SCC",100,100
"221",2006,"Friberg J","SCC",100,100
"222",2006,"Gislason GH","SCC",100,100
"223",2006,"Glanz JM","SCC",100,100
"224",2006,"Hambidge SJ","SCC",100,100
"225",2006,"Howard K","SCC",100,100
"226",2006,"Hunter DJ","SCC",100,50
"227",2006,"Jackson LA","SCC",100,100
"228",2006,"Jacobsen SJ","SCC",100,100
"229",2006,"Kober L","SCC",100,100
"230",2006,"Lewis EM","SCC",100,100
"231",2006,"Madsen M","SCC",100,100
"232",2006,"Marcy SM","SCC",100,100
"233",2006,"McClure D","SCC",100,100
"234",2006,"Mullooly JP","SCC",100,100
"235",2006,"Niu J","SCC",100,50
"236",2006,"Nordin JD","SCC",100,100
"237",2006,"Oderda GM","SCC",100,100
"238",2006,"Rasmussen JN","SCC",100,100
"239",2006,"Rasmussen S","SCC",100,100
"240",2006,"Schramm TK","SCC",100,100
"241",2006,"Shay DK","SCC",100,100
"242",2006,"Shinefield HR","SCC",100,100
"243",2006,"Torp-Pedersen C","SCC",100,100
"244",2006,"Woods R","SCC",100,50
"245",2006,"Xu Stan","SCC",100,100
"246",2006,"Yamasaki K","SCC",100,100
"247",2006,"York M","SCC",100,50
"248",2006,"Zangwill KM","SCC",100,100
"249",2006,"Zhang Yuqing","SCC",100,50
"250",2006,"Andrews N","SCCS",0,100
"251",2006,"Boyd JH","SCCS",0,100
"252",2006,"Cameron JC","SCCS",0,100
"253",2006,"Charlton J","SCCS",50,100
"254",2006,"Finlayson AR","SCCS",0,100
"255",2006,"Gulliford MC","SCCS",50,100
"256",2006,"Hughes RA","SCCS",50,100
"257",2006,"Juurlink DN","SCCS",50,100
"258",2006,"Kopp A","SCCS",50,100
"259",2006,"Kwong JC","SCCS",50,100
"260",2006,"Latinovic R","SCCS",50,100
"261",2006,"Manuel DG","SCCS",50,100
"262",2006,"McGee A","SCCS",50,100
"263",2006,"Miller E","SCCS",0,100
"264",2006,"Moineddin R","SCCS",50,100
"265",2006,"Stowe J","SCCS",0,100
"266",2006,"Stukel TA","SCCS",50,100
"267",2006,"Upshur RE","SCCS",50,100
"268",2006,"Walsh D","SCCS",0,100
"269",2006,"Wilson K","SCCS",50,100
"270",2006,"Wise L","SCCS",0,100
"271",2007,"Blanchette V","SCC",100,100
"272",2007,"Christensen J","SCC",100,100
"273",2007,"Czeizel AE","SCC",100,100
"274",2007,"Egberts TCG","SCC",100,100
"275",2007,"Finkelstein Y","SCC",100,100
"276",2007,"Garcia-Bournissen F","SCC",100,100
"277",2007,"Hallas J","SCC",100,100
"278",2007,"Handoko KB","SCC",100,100
"279",2007,"Hermens WAJJ","SCC",100,100
"280",2007,"Horvath-Puho E","SCC",100,100
"281",2007,"Juurlink DN","SCC",100,100
"282",2007,"Kirby M","SCC",100,100
"283",2007,"Kjaer D","SCC",100,100
"284",2007,"Koren G","SCC",100,100
"285",2007,"Lassen AT","SCC",100,100
"286",2007,"Nurmohamed L","SCC",100,100
"287",2007,"Obel N","SCC",100,100
"288",2007,"Olsen J","SCC",100,100
"289",2007,"Schechter T","SCC",100,100
"290",2007,"Sode J","SCC",100,100
"291",2007,"Sorensen HT","SCC",100,100
"292",2007,"Souverein PC","SCC",100,100
"293",2007,"Vestergaard M","SCC",100,100
"294",2007,"Zwart-van Rijkom JEF","SCC",100,100
"295",2007,"Andrews N","SCCS",0,100
"296",2007,"Andrews N","SCCS",0,100
"297",2007,"Andrews N","SCCS",0,100
"298",2007,"Andrews N","SCCS",0,100
"299",2007,"Bowley JS","SCCS",0,100
"300",2007,"Bryant NJ","SCCS",0,100
"301",2007,"Grant A","SCCS",0,100
"302",2007,"Hamidi-Manesh L","SCCS",0,100
"303",2007,"Miller E","SCCS",0,100
"304",2007,"Miller E","SCCS",0,100
"305",2007,"Miller E","SCCS",0,100
"306",2007,"Miller E","SCCS",0,100
"307",2007,"Ohrling A","SCCS",0,100
"308",2007,"Ross EM","SCCS",0,100
"309",2007,"Stowe J","SCCS",0,100
"310",2007,"Stowe J","SCCS",0,100
"311",2007,"Stowe J","SCCS",0,100
"312",2007,"Taylor B","SCCS",0,100
"313",2007,"Taylor B","SCCS",0,100
"314",2007,"Taylor B","SCCS",0,100
"315",2007,"Verity CM","SCCS",0,100
"316",2007,"Waight P","SCCS",0,100
"317",2007,"Ward KN","SCCS",0,100
"318",2008," Agard C","SCC",0,100
"319",2008,"Alarcón GS","SCC",0,50
"320",2008,"Andersen M","SCC",0,100
"321",2008,"Azoulay L","SCC",100,100
"322",2008,"Berard A","SCC",100,100
"323",2008,"Berezné A","SCC",0,100
"324",2008,"Bilker WB","SCC",100,100
"325",2008,"Bjerrum L","SCC",100,100
"326",2008,"Blais L","SCC",100,100
"327",2008,"Brensinger CM","SCC",100,100
"328",2008,"Cabane J","SCC",100,100
"329",2008,"Chen Pau-Chung","SCC",100,100
"330",2008,"Coste J","SCC",100,50
"331",2008,"Curcin V","SCC",100,50
"332",2008,"Durán-Barragán S","SCC",100,50
"333",2008,"Frances C","SCC",100,100
"334",2008,"Gross WL","SCC",100,50
"335",2008,"Guillevin L","SCC",100,50
"336",2008,"Guillevin L","SCC",100,100
"337",2008,"Hallas J","SCC",100,100
"338",2008,"Han X","SCC",100,100
"339",2008,"Hauser T","SCC",100,50
"340",2008,"Hellmich B","SCC",100,50
"341",2008,"Hennessy S","SCC",100,100
"342",2008,"Kimmel SE","SCC",100,100
"343",2008,"Koren G","SCC",100,100
"344",2008,"Lee Chang-Hsing","SCC",100,100
"345",2008,"LeLorier J","SCC",100,100
"346",2008,"Mahr A","SCC",100,50
"347",2008,"Mahr A","SCC",100,100
"348",2008,"Majeed A","SCC",100,50
"349",2008,"McGwin Jr G","SCC",100,50
"350",2008,"McKeigue P","SCC",100,50
"351",2008,"Mehrenberger M","SCC",100,100
"352",2008,"Metzler C","SCC",100,50
"353",2008,"Molokhia M","SCC",100,50
"354",2008,"Mouthon L","SCC",100,100
"355",2008,"Noël LH","SCC",100,100
"356",2008,"Reveille JD","SCC",100,50
"357",2008,"Schelleman H","SCC",100,100
"358",2008,"Sommerstein R","SCC",100,50
"359",2008,"Stovring H","SCC",100,100
"360",2008,"Teixeira L","SCC",100,100
"361",2008,"Trolliet P","SCC",100,100
"362",2008,"Vila LM","SCC",100,50
"363",2008,"Wang Jung-Der","SCC",100,100
"364",2008,"Andrews N","SCCS",0,100
"365",2008,"Douglas I","SCCS",0,0
"366",2008,"Douglas I","SCCS",0,50
"367",2008,"Grosso A","SCCS",0,50
"368",2008,"Hingorani A","SCCS",0,50
"369",2008,"Kafatos G","SCCS",0,100
"370",2008,"MacAllister R","SCCS",0,50
"371",2008,"Miller E","SCCS",0,100
"372",2008,"Smeeth L","SCCS",0,0
"373",2008,"Smeeth L","SCCS",0,50
"374",2008,"Stowe J","SCCS",0,100
"375",2009,"Contiero P","SCC",100,100
"376",2009,"Corrao G","SCC",100,100
"377",2009,"Friz HP","SCC",100,100
"378",2009,"Zambon A","SCC",100,100
"379",2009,"Abildstrom SZ","SCC",0,100
"380",2009,"Abildstrom SZ","SCC",0,50
"381",2009,"Andersen SS","SCC",0,50
"382",2009,"Britton J","SCC",100,100
"383",2009,"Brotman RM","SCC",100,100
"384",2009,"Buch P","SCC",100,100
"385",2009,"Dall M","SCC",100,50
"386",2009,"Erbelding EJ","SCC",100,100
"387",2009,"Fogarty AW","SCC",100,100
"388",2009,"Folke F","SCC",100,100
"389",2009,"Folke F","SCC",100,50
"390",2009,"Fosbol EL","SCC",100,100
"391",2009,"Fosbol EL","SCC",100,50
"392",2009,"Gadsbøll N","SCC",100,100
"393",2009,"Gibson JE","SCC",100,100
"394",2009,"Gill SS","SCC",50,50
"395",2009,"Gindi RM","SCC",100,100
"396",2009,"Gislason GH","SCC",100,100
"397",2009,"Gislason GH","SCC",100,50
"398",2009,"Hallas J","SCC",100,50
"399",2009,"Hansen JM","SCC",100,50
"400",2009,"Hansen ML","SCC",100,100
"401",2009,"Hansen ML","SCC",100,50
"402",2009,"Hubbard R","SCC",100,100
"403",2009,"Juurlink DN","SCC",50,50
"404",2009,"Kober L","SCC",100,100
"405",2009,"Kober L","SCC",100,50
"406",2009,"Lassen AT","SCC",100,50
"407",2009,"Laupacis A","SCC",50,50
"408",2009,"Li P","SCC",50,50
"409",2009,"Madsen M","SCC",100,100
"410",2009,"Madsen M","SCC",100,50
"411",2009,"Mamdani M","SCC",50,50
"412",2009,"Park-Wyllie Ly","SCC",50,50
"413",2009,"Poulsen HE","SCC",100,100
"414",2009,"Rasmussen JN","SCC",100,100
"415",2009,"Rasmussen S","SCC",100,100
"416",2009,"Rifkin SB","SCC",100,100
"417",2009,"Schaffalitzky de Muckadell OB","SCC",100,50
"418",2009,"Schramm TK","SCC",100,100
"419",2009,"Schramm TK","SCC",100,50
"420",2009,"Smith C","SCC",100,100
"421",2009,"Smith MR","SCC",100,100
"422",2009,"Sorensen R","SCC",100,100
"423",2009,"Tata LJ","SCC",100,100
"424",2009,"Torp-Pedersen C","SCC",100,100
"425",2009,"Torp-Pedersen C","SCC",100,50
"426",2009,"Andrews N","SCCS",0,100
"427",2009,"Andrews N","SCCS",0,100
"428",2009,"Belongia EA","SCCS",0,100
"429",2009,"Donahue JG","SCCS",0,100
"430",2009,"Douglas I","SCCS",50,50
"431",2009,"Douglas I","SCCS",0,50
"432",2009,"Douglas I","SCCS",0,0
"433",2009,"Evans SJ","SCCS",50,50
"434",2009,"Glanz JM","SCCS",0,100
"435",2009,"Grosso A","SCCS",0,50
"436",2009,"Grosso A","SCCS",0,0
"437",2009,"Hingorani A","SCCS",0,50
"438",2009,"Hingorani A","SCCS",0,0
"439",2009,"Hubbard R","SCCS",0,0
"440",2009,"Juurlink DN","SCCS",50,100
"441",2009,"Kieke BA","SCCS",0,100
"442",2009,"Kopp A","SCCS",50,100
"443",2009,"Kwong JC","SCCS",50,100
"444",2009,"MacAllister R","SCCS",0,50
"445",2009,"MacAllister R","SCCS",0,0
"446",2009,"Miller E","SCCS",0,100
"447",2009,"Miller E","SCCS",0,100
"448",2009,"Naleway AL","SCCS",0,100
"449",2009,"Pocock S","SCCS",50,50
"450",2009,"Smeeth L","SCCS",50,50
"451",2009,"Smeeth L","SCCS",0,50
"452",2009,"Smeeth L","SCCS",0,0
"453",2009,"Stowe J","SCCS",0,100
"454",2009,"Stowe J","SCCS",0,100
"455",2009,"Stukel TA","SCCS",50,100
"456",2009,"Taylor B","SCCS",0,100
"457",2009,"Thoma J","SCCS",50,100
"458",2009,"Wise L","SCCS",0,100
"459",2009,"Zinman L","SCCS",50,100
"460",2010,"Abenhaim L","SCC",0,100
"461",2010,"Abildstrom SZ","SCC",0,50
"462",2010,"Amorim EL","SCC",100,100
"463",2010,"Andersen SS","SCC",0,100
"464",2010,"Autret-Leca E","SCC",0,100
"465",2010,"Avorn J","SCC",0,100
"466",2010,"Bilker WB","SCC",100,100
"467",2010,"Brensinger CM","SCC",100,100
"468",2010,"Cardoso FL","SCC",100,100
"469",2010,"Chang Chia-Hsuin","SCC",100,100
"470",2010,"Chen Pau-Chung","SCC",100,100
"471",2010,"Chen Shu-Ting","SCC",100,100
"472",2010,"Cleinman IB","SCC",100,100
"473",2010,"Contrand B","SCC",100,100
"474",2010,"David B","SCC",100,100
"475",2010,"Delorme B","SCC",100,100
"476",2010,"Egawa T","SCC",100,100
"477",2010,"Erdal J","SCC",100,50
"478",2010,"Ferraiuoli GI","SCC",100,100
"479",2010,"Figueiredo AM","SCC",100,100
"480",2010,"Folke F","SCC",100,100
"481",2010,"Fosbol EL","SCC",100,100
"482",2010,"Fosbol EL","SCC",100,50
"483",2010,"Freitas A","SCC",100,100
"484",2010,"Gadegbeku B","SCC",100,100
"485",2010,"Gagne JJ","SCC",100,100
"486",2010,"Giraudeau B","SCC",100,100
"487",2010,"Gislason GH","SCC",100,100
"488",2010,"Gislason GH","SCC",100,50
"489",2010,"Grimaldi-Bensouda L","SCC",100,100
"490",2010,"Hansen PR","SCC",100,50
"491",2010,"Hennessy S","SCC",100,100
"492",2010,"Hirakawa M","SCC",100,100
"493",2010,"Imakyure O","SCC",100,100
"494",2010,"Jacobsen SJ","SCC",100,100
"495",2010,"Jiang Y","SCC",100,100
"496",2010,"Jonville-Bera AP","SCC",100,100
"497",2010,"Kataoka Y","SCC",100,100
"498",2010,"Kober L","SCC",100,100
"499",2010,"Kuo Chuei-Wen","SCC",100,100
"500",2010,"Lagarde E","SCC",100,100
"501",2010,"Lai Mei-Shu","SCC",100,100
"502",2010,"Laumon B","SCC",100,100
"503",2010,"Lee Chang-Hsing","SCC",100,100
"504",2010,"Leufkens HG","SCC",100,100
"505",2010,"Magalhaes AC","SCC",100,100
"506",2010,"Martins IS","SCC",100,100
"507",2010,"Mascarenhas LA","SCC",100,100
"508",2010,"Matsumoto J","SCC",100,100
"509",2010,"Michaud L","SCC",100,100
"510",2010,"Moreira BM","SCC",100,100
"511",2010,"Mouterde O","SCC",100,100
"512",2010,"Nouer SA","SCC",100,100
"513",2010,"Olesen JB","SCC",100,50
"514",2010,"Oliveira S","SCC",100,100
"515",2010,"Orriols L","SCC",100,100
"516",2010,"Pellegrino FL","SCC",100,100
"517",2010,"Poulsen HE","SCC",100,100
"518",2010,"Poulsen HE","SCC",100,50
"519",2010,"Rasmussen JN","SCC",100,100
"520",2010,"Rasmussen S","SCC",100,100
"521",2010,"Salmi LR","SCC",100,100
"522",2010,"Santos Mda","SCC",100,100
"523",2010,"Schelleman H","SCC",100,100
"524",2010,"Schneeweiss S","SCC",100,100
"525",2010,"Schramm TK","SCC",100,100
"526",2010,"Schweizer RC","SCC",100,100
"527",2010,"Shau Wen-Yi","SCC",100,100
"528",2010,"Shrank WH","SCC",100,100
"529",2010,"Shuto H","SCC",100,100
"530",2010,"Sorensen R","SCC",100,100
"531",2010,"Souverein PC","SCC",100,100
"532",2010,"Torp-Pedersen C","SCC",100,100
"533",2010,"Tricotel A","SCC",100,100
"534",2010,"van Solinge WW","SCC",100,100
"535",2010,"Vasques MR","SCC",100,100
"536",2010,"Velthove KJ","SCC",100,100
"537",2010,"Wan F","SCC",100,100
"538",2010,"Wang Jung-Der","SCC",100,100
"539",2010,"Weeke P","SCC",100,50
"540",2010,"Yanagawa T","SCC",100,100
"541",2010,"Baggs JM","SCCS",50,100
"542",2010,"Broder KR","SCCS",50,100
"543",2010,"Dugdale S","SCCS",0,100
"544",2010,"Evans SJ","SCCS",0,100
"545",2010,"Gargiullo PM","SCCS",50,100
"546",2010,"Gilbert R","SCCS",0,100
"547",2010,"Gold M","SCCS",0,100
"548",2010,"Huang Wan-Ting","SCCS",50,100
"549",2010,"Iskander JK","SCCS",50,100
"550",2010,"Klein NP","SCCS",50,100
"551",2010,"McCaul KA","SCCS",0,100
"552",2010,"Nazareth I","SCCS",0,100
"553",2010,"Petersen I","SCCS",0,100
"554",2010,"Ridolfi A","SCCS",0,100
"555",2010,"Weintraub ES","SCCS",50,100
"556",2010,"Woodman RJ","SCCS",0,100
"557",2011,"Anderka M","SCC",100,100
"558",2011,"de Jong-van den Berg LTW","SCC",100,100
"559",2011,"Dippel DWJ","SCC",100,50
"560",2011,"Firouzian A","SCC",100,50
"561",2011,"Herings RMC","SCC",100,50
"562",2011,"Hernandez-Diaz S","SCC",100,100
"563",2011,"Mitchell A","SCC",100,100
"564",2011,"Niessen WJ","SCC",100,50
"565",2011,"Risselada R","SCC",100,50
"566",2011,"Straatman H","SCC",100,50
"567",2011,"Sturkenboom MCM","SCC",100,50
"568",2011,"Toh S","SCC",100,100
"569",2011,"van der Lugt A","SCC",100,50
"570",2011,"van Kooten F","SCC",100,50
"571",2011,"Azoulay L","SCC",100,100
"572",2011,"Belozeroff V","SCC",0,50
"573",2011,"Berard A","SCC",100,100
"574",2011,"Berry SD","SCC",100,50
"575",2011,"Castot A","SCC",100,100
"576",2011,"Chang Chia-Hsuin","SCC",100,100
"577",2011,"Chang Chia-Hsuin","SCC",100,100
"578",2011,"Chang Yoosoo","SCC",100,50
"579",2011,"Chang Yoosoo","SCC",100,100
"580",2011,"Chen Hsi-Chieh","SCC",100,100
"581",2011,"Chen Hsi-Chieh","SCC",100,100
"582",2011,"Chen Pau-Chung","SCC",100,100
"583",2011,"Chen Pau-Chung","SCC",100,100
"584",2011,"Cheng Yu-Cheng","SCC",100,50
"585",2011,"Choi Nam-Kyong","SCC",100,50
"586",2011,"Choi Nam-Kyong","SCC",100,100
"587",2011,"Choi Yu-Kyong","SCC",100,100
"588",2011,"Christakis DA","SCC",100,50
"589",2011,"Danese MD","SCC",100,50
"590",2011,"Delorme B","SCC",100,100
"591",2011,"Duke J","SCC",100,100
"592",2011,"Gadegbeku B","SCC",100,100
"593",2011,"Garrison MM","SCC",100,50
"594",2011,"Gau Susan Shur-Fen","SCC",100,50
"595",2011,"Gomes T","SCC",100,100
"596",2011,"Goodman WG","SCC",100,50
"597",2011,"Hildebrand J","SCC",100,100
"598",2011,"Horn JR","SCC",100,100
"599",2011,"Jung Sun-Young","SCC",100,50
"600",2011,"Jung Sun-Young","SCC",100,100
"601",2011,"Juurlink DN","SCC",100,100
"602",2011,"Kilpatrick RD","SCC",100,50
"603",2011,"Kim Ju-Young","SCC",100,50
"604",2011,"Kim Ju-Young","SCC",100,100
"605",2011,"Kuo Chuei-Wen","SCC",100,100
"606",2011,"Kuo Chuei-Wen","SCC",100,100
"607",2011,"Lagarde E","SCC",100,100
"608",2011,"Lai Jung-Nien","SCC",100,100
"609",2011,"Lai Mei-Shu","SCC",100,100
"610",2011,"Lai Mei-Shu","SCC",100,100
"611",2011,"Lee AH","SCC",100,100
"612",2011,"Lee Chang-Hsing","SCC",100,100
"613",2011,"Lee Chang-Hsing","SCC",100,100
"614",2011,"Lee Jin-Ho","SCC",100,100
"615",2011,"Lee Joongyub","SCC",100,50
"616",2011,"Lee Joongyub","SCC",100,100
"617",2011,"Lin Jou-Wei","SCC",100,100
